node_id,  x,  y,  z,  neighbor_id,  flow,  pressure drop
    786,  904.60, 3961.00,  756.60,          801,    1.153932,     30.4970
    786,  904.60, 3961.00,  756.60,          837,    0.294545,     30.4970
    787,  925.33, 3962.33,  758.00,          817,    0.350766,     30.6535
    788,  932.00, 3964.00,  758.00,          938,    0.030243,     30.6186
    789,  942.00, 3967.00,  758.00,          865,    2.821302,     30.6584
    790,  907.83, 3973.83,  756.33,          802,    0.251544,     30.7627
    790,  907.83, 3973.83,  756.33,          819,    0.817873,     30.7627
    790,  907.83, 3973.83,  756.33,          864,    0.977008,     30.7627
    790,  907.83, 3973.83,  756.33,          893,    0.840742,     30.7627
    791,  965.00, 3974.00,  758.00,          941,    4.665839,     30.9501
    792,  933.00, 3978.00,  758.00,          842,    3.039329,     30.8250
    793,  885.00, 3987.00,  758.00,          866,    1.316359,     30.3416
    794,  920.00, 3997.00,  758.00,          808,    0.786827,     31.0401
    794,  920.00, 3997.00,  758.00,          823,    1.056830,     31.0401
    795,  904.00, 3913.00,  759.00,          848,   -0.350153,     29.6357
    796,  896.33, 3914.00,  758.67,          849,    2.025316,     29.4841
    797,  955.67, 3914.33,  758.33,          887,    0.144353,     30.7980
    798,  908.00, 3933.00,  759.00,          825,   -0.277179,     29.9026
    798,  908.00, 3933.00,  759.00,          833,    2.532143,     29.9026
    799,  902.17, 3934.83,  758.17,          833,    0.380503,     29.9029
    800,  944.00, 3956.00,  759.00,          875,    1.334609,     30.5741
    801,  902.00, 3965.00,  759.00,          863,    1.460865,     30.1292
    801,  902.00, 3965.00,  759.00,          864,   -0.306934,     30.1292
    802,  916.33, 3966.00,  757.33,          853,    0.350698,     30.5885
    802,  916.33, 3966.00,  757.33,          817,    0.561979,     30.5885
    803,  927.33, 3988.33,  758.33,          847,    2.273333,     30.6062
    804,  902.33, 3995.67,  758.67,          846,    1.086762,     30.6357
    804,  902.33, 3995.67,  758.67,          946,    0.121628,     30.6357
    805,  934.50, 3996.50,  758.50,          882,    1.164801,     30.7093
    805,  934.50, 3996.50,  758.50,          806,    1.846248,     30.7093
    806,  932.00, 3998.00,  759.00,          847,    1.402745,     30.6449
    806,  932.00, 3998.00,  759.00,          808,    0.443505,     30.6449
    807,  969.00, 3999.00,  759.00,          822,    0.154004,     30.1391
    807,  969.00, 3999.00,  759.00,          867,    1.045883,     30.1391
    808,  929.67, 4000.33,  759.00,          983,    1.230333,     30.5576
    809,  951.67, 4006.67,  758.33,          855,   -0.016083,     29.6995
    809,  951.67, 4006.67,  758.33,          923,    0.016082,     29.6995
    810,  928.50, 3919.50,  760.00,          832,    0.898115,     30.4367
    810,  928.50, 3919.50,  760.00,          872,    2.197699,     30.4367
    811,  899.00, 3921.00,  760.00,          849,    1.196769,     29.7143
    811,  899.00, 3921.00,  760.00,          873,    0.138063,     29.7143
    812,  878.17, 3924.67,  759.50,          907,    0.809216,     29.6190
    813,  890.00, 3938.00,  759.00,          850,    3.940516,     29.7182
    814,  951.00, 3944.00,  760.00,          861,    3.229344,     30.5169
    815,  964.00, 3953.00,  760.00,          934,    1.035003,     30.8017
    816,  954.00, 3963.00,  760.00,          838,    1.051131,     30.6970
    817,  923.83, 3967.67,  758.17,          878,    1.641208,     30.5373
    818,  953.33, 3977.67,  759.67,          895,    2.519598,     30.6654
    818,  953.33, 3977.67,  759.67,          843,    1.588441,     30.6654
    819,  907.25, 3983.25,  759.50,          846,    0.321104,     30.6667
    819,  907.25, 3983.25,  759.50,          844,    1.305025,     30.6667
    820,  953.00, 3990.00,  760.00,          944,    1.136205,     30.3712
    820,  953.00, 3990.00,  760.00,          821,   -0.294645,     30.3712
    821,  944.33, 3993.00,  759.33,          920,    0.881835,     30.5330
    823,  919.00, 4003.00,  760.00,          883,    4.004081,     30.9603
    824,  971.67, 3922.00,  760.33,          858,    1.016517,     30.7807
    825,  911.00, 3938.00,  761.00,          911,    0.367070,     30.0046
    826,  896.00, 3951.00,  761.00,          933,    1.716870,     30.0901
    826,  896.00, 3951.00,  761.00,          835,    1.616668,     30.0901
    827,  921.00, 3952.00,  761.00,          914,    2.554681,     30.2851
    827,  921.00, 3952.00,  761.00,          836,   -0.590652,     30.2851
    828,  932.00, 3952.00,  761.00,          956,    3.823603,     30.3595
    829,  894.14, 3960.57,  759.00,          890,    0.657464,     30.2522
    829,  894.14, 3960.57,  759.00,          876,    3.551556,     30.2522
    829,  894.14, 3960.57,  759.00,          835,    2.088587,     30.2522
    830,  886.67, 3968.00,  760.67,          936,    0.763313,     30.4407
    830,  886.67, 3968.00,  760.67,          839,    0.535658,     30.4407
    831,  972.00, 3990.00,  761.00,          867,    3.754701,     30.4567
    832,  919.33, 3922.33,  761.33,          859,    1.612957,     29.9174
    833,  905.00, 3932.00,  760.75,          968,    2.687076,     29.7947
    833,  905.00, 3932.00,  760.75,          873,    0.225569,     29.7947
    834,  941.00, 3938.67,  761.33,          909,    6.849904,     30.2572
    835,  893.00, 3952.00,  762.00,          852,    0.261929,     30.0269
    835,  893.00, 3952.00,  762.00,          874,    4.413618,     30.0269
    836,  921.00, 3954.00,  762.00,          862,    0.561859,     30.3640
    837,  908.33, 3963.33,  761.33,          853,   -0.230647,     30.3834
    837,  908.33, 3963.33,  761.33,          864,    0.525193,     30.3834
    838,  954.67, 3965.67,  761.67,          941,    0.790787,     30.4951
    838,  954.67, 3965.67,  761.67,          861,    0.260346,     30.4951
    839,  882.00, 3968.00,  762.00,          937,    0.535659,     30.4100
    840,  919.00, 3975.00,  762.00,          880,    0.508526,     30.4760
    840,  919.00, 3975.00,  762.00,          891,    0.205902,     30.4760
    841,  898.00, 3977.00,  762.00,          879,    3.656330,     30.3998
    841,  898.00, 3977.00,  762.00,          845,   -0.818479,     30.3998
    842,  933.33, 3976.67,  761.67,          919,    2.597016,     30.6847
    842,  933.33, 3976.67,  761.67,          894,    0.442312,     30.6847
    843,  945.50, 3978.50,  762.00,          865,    1.448010,     30.5115
    843,  945.50, 3978.50,  762.00,          920,    2.515065,     30.5115
    844,  910.00, 3984.00,  762.00,          918,    3.171247,     30.6083
    845,  897.83, 3983.67,  761.33,          866,    1.086650,     30.4645
    845,  897.83, 3983.67,  761.33,          846,   -0.957240,     30.4645
    846,  901.50, 3987.50,  761.50,          945,    0.450624,     30.5244
    847,  927.50, 3990.50,  762.00,          897,    1.548936,     30.4919
    847,  927.50, 3990.50,  762.00,          898,    2.127141,     30.4919
    848,  906.00, 3912.50,  762.50,          857,    2.646541,     29.6525
    849,  896.00, 3918.00,  763.00,          904,    0.817195,     29.3430
    849,  896.00, 3918.00,  763.00,         1129,    2.404891,     29.3430
    850,  890.33, 3939.33,  762.67,          888,    3.922139,     29.6606
    850,  890.33, 3939.33,  762.67,          874,    0.018372,     29.6606
    851,  917.00, 3942.33,  762.67,          912,    2.668496,     30.0879
    851,  917.00, 3942.33,  762.67,          914,    0.243234,     30.0879
    852,  887.33, 3956.33,  762.33,          890,    0.261929,     29.9152
    853,  914.67, 3964.33,  762.33,          957,    0.120051,     30.4728
    854,  977.00, 3965.00,  763.00,          934,    0.000001,     30.6605
    854,  977.00, 3965.00,  763.00,          877,    0.000000,     30.6605
    855,  960.00, 4006.00,  763.00,          900,   -0.016082,     29.7087
    856,  887.00, 3910.00,  764.00,          870,    0.280370,     29.1807
    856,  887.00, 3910.00,  764.00,          885,   -0.280370,     29.1807
    857,  908.00, 3914.00,  764.00,         1011,    2.597875,     29.5615
    857,  908.00, 3914.00,  764.00,          901,    0.048663,     29.5615
    858,  976.33, 3921.33,  763.33,          928,    0.858177,     30.4416
    858,  976.33, 3921.33,  763.33,          926,    0.158342,     30.4416
    859,  919.00, 3925.00,  764.00,          929,   -1.440004,     29.5526
    859,  919.00, 3925.00,  764.00,          984,    3.052963,     29.5526
    860,  905.00, 3947.00,  764.00,          889,    1.137005,     30.0293
    860,  905.00, 3947.00,  764.00,          953,    0.667128,     30.0293
    861,  953.50, 3948.50,  763.50,          875,    0.552901,     30.4419
    861,  953.50, 3948.50,  763.50,         1073,    2.936787,     30.4419
    862,  923.00, 3956.00,  764.00,          955,    0.005526,     30.2478
    862,  923.00, 3956.00,  764.00,         1003,    0.556334,     30.2478
    863,  898.00, 3964.00,  764.00,          916,   -0.177030,     30.0175
    863,  898.00, 3964.00,  764.00,          876,    1.637897,     30.0175
    864,  904.80, 3967.20,  762.20,          916,    0.466555,     30.2169
    864,  904.80, 3967.20,  762.20,          939,    0.728712,     30.2169
    865,  944.33, 3972.00,  763.67,         1029,    5.230685,     30.3952
    865,  944.33, 3972.00,  763.67,          892,   -0.423736,     30.3952
    866,  889.20, 3987.80,  762.80,          881,    1.933292,     29.8364
    866,  889.20, 3987.80,  762.80,          917,   -0.340121,     29.8364
    866,  889.20, 3987.80,  762.80,          981,    0.809839,     29.8364
    867,  966.00, 3996.00,  764.00,          900,    4.800585,     30.0582
    868,  893.00, 4003.00,  764.00,          947,    0.643224,     29.9673
    868,  893.00, 4003.00,  764.00,          964,    0.692031,     29.9673
    869,  960.00, 3908.00,  765.00,          887,    0.104197,     30.3279
    870,  883.00, 3909.00,  765.00,         1022,    0.280369,     29.1097
    871,  935.00, 3920.00,  765.00,          965,    1.411094,     29.7913
    871,  935.00, 3920.00,  765.00,          967,   -1.244449,     29.7913
    871,  935.00, 3920.00,  765.00,          872,   -0.166645,     29.7913
    872,  930.33, 3920.67,  764.33,          995,    2.031057,     29.8007
    873,  908.33, 3926.67,  764.67,         1012,    0.363633,     29.6950
    874,  889.00, 3947.00,  765.00,          913,    4.431987,     29.6588
    875,  948.00, 3948.00,  765.00,          954,    1.887513,     30.4046
    876,  896.00, 3963.00,  765.00,          915,    5.189459,     29.9702
    877,  977.00, 3966.00,  765.00,          934,    0.000001,     30.6605
    878,  923.33, 3969.33,  764.67,          891,   -0.040107,     30.4071
    878,  923.33, 3969.33,  764.67,          957,   -0.031064,     30.4071
    878,  923.33, 3969.33,  764.67,          935,    1.712380,     30.4071
    879,  898.00, 3975.00,  765.00,          917,    2.863702,     30.2443
    879,  898.00, 3975.00,  765.00,          939,    0.792628,     30.2443
    880,  918.00, 3978.00,  765.00,          918,    0.560293,     30.3436
    880,  918.00, 3978.00,  765.00,          896,   -0.051767,     30.3436
    881,  879.00, 3984.00,  765.00,         1045,    1.933292,     29.5832
    882,  939.00, 4003.00,  764.25,          963,   -0.410726,     30.0295
    882,  939.00, 4003.00,  764.25,          948,    1.575525,     30.0295
    883,  917.00, 4004.00,  765.00,          946,    0.959407,     30.7017
    883,  917.00, 4004.00,  765.00,          983,    3.044674,     30.7017
    884,  927.00, 3910.00,  766.00,          886,    0.426768,     29.2580
    884,  927.00, 3910.00,  766.00,          994,   -0.426770,     29.2580
    885,  890.00, 3913.00,  766.00,          904,   -0.983803,     29.2592
    885,  890.00, 3913.00,  766.00,          992,    0.703430,     29.2592
    886,  924.00, 3913.00,  766.00,          995,    0.475432,     29.1499
    886,  924.00, 3913.00,  766.00,          901,   -0.048663,     29.1499
    887,  959.50, 3914.50,  765.50,          924,    0.187967,     29.6771
    887,  959.50, 3914.50,  765.50,          950,    0.060584,     29.6771
    888,  893.33, 3940.33,  765.67,          913,    1.280739,     29.5968
    888,  893.33, 3940.33,  765.67,          910,    2.641396,     29.5968
    889,  906.00, 3949.00,  766.00,          932,   -0.228343,     29.9890
    889,  906.00, 3949.00,  766.00,          933,    1.365348,     29.9890
    890,  888.33, 3958.33,  765.33,         1004,    0.919392,     29.9037
    891,  921.67, 3972.67,  765.33,          942,    0.165796,     30.4162
    892,  942.00, 3974.00,  766.00,         1006,    1.837238,     30.4145
    892,  942.00, 3974.00,  766.00,          894,   -2.260971,     30.4145
    893,  910.33, 3974.33,  765.67,          918,   -0.560564,     30.2771
    893,  910.33, 3974.33,  765.67,          959,    1.401304,     30.2771
    894,  938.43, 3974.29,  764.00,          919,   -1.149907,     30.5239
    895,  961.00, 3979.00,  766.00,          977,    5.551613,     30.3673
    895,  961.00, 3979.00,  766.00,          941,   -3.032017,     30.3673
    896,  920.00, 3980.00,  766.00,          897,   -0.027563,     30.3529
    896,  920.00, 3980.00,  766.00,          942,   -0.024204,     30.3529
    897,  923.00, 3986.50,  765.50,          962,    2.085616,     30.3647
    898,  933.00, 3989.00,  766.00,          943,   -0.187438,     30.3172
    898,  933.00, 3989.00,  766.00,          980,    2.314580,     30.3172
    899,  884.00, 3999.00,  766.00,          964,   -0.243449,     29.7122
    899,  884.00, 3999.00,  766.00,          981,    0.243448,     29.7122
    900,  963.00, 4001.00,  765.67,         1019,    3.109712,     29.7149
    900,  963.00, 4001.00,  765.67,          922,    1.674794,     29.7149
    902,  946.67, 3910.67,  766.33,          925,   -0.819969,     29.7341
    902,  946.67, 3910.67,  766.33,          903,    0.819967,     29.7341
    903,  944.00, 3913.00,  767.00,          965,    0.819968,     29.7231
    904,  890.00, 3917.00,  766.75,          966,    1.248463,     29.2742
    905,  954.67, 3918.33,  767.00,          927,   -0.104767,     29.7226
    905,  954.67, 3918.33,  767.00,          925,   -1.223841,     29.7226
    905,  954.67, 3918.33,  767.00,          924,    1.328611,     29.7226
    906,  951.33, 3921.67,  766.67,         1033,   -0.217378,     29.7744
    906,  951.33, 3921.67,  766.67,          925,    2.043803,     29.7744
    907,  884.50, 3927.67,  766.17,          966,   -0.959327,     29.1518
    907,  884.50, 3927.67,  766.17,          970,    1.768545,     29.1518
    908,  946.50, 3932.00,  766.75,          998,   -0.055462,     29.8925
    908,  946.50, 3932.00,  766.75,         1033,    0.987687,     29.8925
    908,  946.50, 3932.00,  766.75,          952,   -0.129298,     29.8925
    909,  940.00, 3935.00,  767.00,          967,    6.806318,     30.0828
    909,  940.00, 3935.00,  767.00,          930,    0.043585,     30.0828
    910,  897.33, 3936.67,  767.00,          968,    4.537835,     29.5418
    910,  897.33, 3936.67,  767.00,          953,   -1.896441,     29.5418
    911,  914.00, 3938.00,  767.00,          912,   -1.060885,     29.8576
    911,  914.00, 3938.00,  767.00,          972,    1.427958,     29.8576
    912,  917.00, 3938.00,  767.00,          951,    1.607614,     29.8951
    913,  891.00, 3946.00,  767.00,          976,    5.712726,     29.5020
    914,  916.00, 3950.00,  766.00,          932,    0.684954,     30.0637
    914,  916.00, 3950.00,  766.00,         1002,    0.868151,     30.0637
    914,  916.00, 3950.00,  766.00,          985,    1.244809,     30.0637
    915,  894.00, 3963.00,  767.00,          936,   -0.431025,     29.9154
    915,  894.00, 3963.00,  767.00,         1004,    5.620473,     29.9154
    916,  901.75, 3965.25,  766.25,          939,   -0.275075,     30.0656
    916,  901.75, 3965.25,  766.25,          958,    0.564598,     30.0656
    917,  895.33, 3975.33,  767.00,          936,    0.094197,     30.1312
    917,  895.33, 3975.33,  767.00,         1059,    2.429384,     30.1312
    918,  913.50, 3978.50,  766.50,         1015,    3.170976,     30.3121
    919,  935.00, 3977.00,  766.33,          960,    0.968296,     30.5326
    919,  935.00, 3977.00,  766.33,          943,    0.478814,     30.5326
    920,  947.00, 3986.25,  766.75,          944,    3.128223,     30.4251
    920,  947.00, 3986.25,  766.75,          961,    0.268676,     30.4251
    921,  915.00, 3994.00,  767.00,         1048,    2.277592,     30.3585
    921,  915.00, 3994.00,  767.00,         1050,    0.859559,     30.3585
    922,  959.00, 3999.00,  767.00,         1007,    2.651431,     29.6857
    922,  959.00, 3999.00,  767.00,          923,   -0.976631,     29.6857
    923,  956.00, 4001.00,  767.00,          982,   -0.960554,     29.6989
    924,  957.00, 3916.00,  768.00,         1148,    1.516579,     29.6686
    926,  974.00, 3921.00,  768.00,          950,    0.970808,     29.6509
    926,  974.00, 3921.00,  768.00,          928,   -0.812466,     29.6509
    927,  965.00, 3930.00,  768.00,          996,   -0.048039,     29.7419
    927,  965.00, 3930.00,  768.00,          971,   -0.056726,     29.7419
    928,  974.12, 3928.38,  767.38,          996,    0.569925,     30.0102
    928,  974.12, 3928.38,  767.38,          969,    0.944557,     30.0102
    929,  926.33, 3931.33,  767.33,          997,    1.378707,     29.7266
    929,  926.33, 3931.33,  767.33,          967,   -1.832791,     29.7266
    929,  926.33, 3931.33,  767.33,          951,   -0.985922,     29.7266
    930,  941.00, 3937.00,  768.00,          973,   -1.133359,     29.9808
    930,  941.00, 3937.00,  768.00,          952,    1.176947,     29.9808
    931,  927.00, 3947.00,  768.00,          975,    0.373110,     30.0896
    931,  927.00, 3947.00,  768.00,          955,   -0.029434,     30.0896
    932,  908.00, 3949.00,  768.00,          972,    0.456615,     29.9967
    933,  902.00, 3952.00,  768.00,         1072,    3.082212,     29.9023
    934,  971.00, 3959.00,  767.00,         1005,    1.035004,     30.6605
    935,  928.00, 3966.00,  768.00,         1014,    2.189009,     30.2732
    935,  928.00, 3966.00,  768.00,          938,   -0.476626,     30.2732
    936,  891.00, 3969.00,  767.00,         1094,    0.426485,     30.0880
    937,  880.25, 3968.75,  767.00,         1094,    0.535658,     30.3762
    938,  930.33, 3969.33,  767.67,          940,   -0.446381,     30.2961
    939,  904.67, 3970.00,  768.00,          959,   -0.627152,     30.1615
    939,  904.67, 3970.00,  768.00,          958,    1.873417,     30.1615
    940,  929.67, 3972.67,  768.00,          960,   -0.304787,     30.3141
    940,  929.67, 3972.67,  768.00,          942,   -0.141592,     30.3141
    941,  966.25, 3974.00,  767.00,          988,    2.424605,     30.4501
    943,  938.00, 3983.00,  768.00,          961,    0.291376,     30.3350
    944,  951.00, 3988.00,  768.00,          979,    4.264427,     30.2576
    945,  905.33, 3988.33,  767.67,          989,    0.126599,     30.3278
    945,  905.33, 3988.33,  767.67,         1017,    0.324025,     30.3278
    946,  909.65, 4005.88,  764.65,          991,    1.081035,     30.6157
    947,  895.00, 4003.00,  768.00,         1018,    0.476361,     29.7955
    947,  895.00, 4003.00,  768.00,          964,    0.166864,     29.7955
    948,  951.00, 4003.00,  768.00,          982,    1.575520,     29.7959
    949,  900.33, 3908.67,  769.00,         1010,    0.263356,     29.0723
    949,  900.33, 3908.67,  769.00,          993,   -0.263357,     29.0723
    950,  974.50, 3918.50,  769.00,         1023,    1.031390,     29.6196
    951,  919.00, 3936.00,  769.00,         1012,    0.621691,     29.8295
    952,  944.33, 3936.67,  768.33,         1033,    1.047646,     29.9341
    953,  903.67, 3940.33,  768.33,         1090,    0.452834,     29.7081
    953,  903.67, 3940.33,  768.33,          972,   -1.682148,     29.7081
    954,  941.33, 3947.67,  768.67,          956,   -0.144191,     30.2351
    954,  941.33, 3947.67,  768.67,          974,    2.031698,     30.2351
    955,  928.33, 3950.67,  768.67,          986,   -0.023908,     30.2010
    956,  935.50, 3953.50,  768.50,         1014,    3.082264,     30.2395
    956,  935.50, 3953.50,  768.50,          986,    0.597155,     30.2395
    957,  919.80, 3965.60,  767.80,         1074,    0.088987,     30.4183
    958,  905.00, 3965.33,  768.67,         1028,    2.438012,     30.0570
    959,  907.00, 3971.00,  769.00,         1042,    0.774151,     30.1817
    960,  933.00, 3976.00,  769.00,         1060,    0.663508,     30.3314
    961,  940.00, 3983.00,  769.00,         1098,    0.560052,     30.2961
    962,  922.00, 3986.00,  769.00,         1082,    1.460861,     30.2743
    962,  922.00, 3986.00,  769.00,         1016,    0.624756,     30.2743
    963,  934.00, 4002.00,  769.00,         1008,    1.283451,     30.2004
    963,  934.00, 4002.00,  769.00,          983,   -1.694178,     30.2004
    964,  890.00, 4005.75,  767.75,         1061,    0.615446,     29.7386
    965,  939.33, 3915.67,  769.33,         1052,    2.231062,     29.6664
    966,  890.00, 3924.00,  770.00,         1025,    0.289139,     29.2382
    967,  938.00, 3932.00,  768.75,          998,    3.729078,     29.9810
    968,  898.40, 3932.60,  768.80,         1135,   -0.084264,     29.4643
    968,  898.40, 3932.60,  768.80,         1025,    7.614885,     29.4643
    969,  976.50, 3932.50,  769.50,          999,    0.944557,     29.7165
    970,  880.80, 3935.20,  769.80,         1132,    0.464485,     28.9611
    970,  880.80, 3935.20,  769.80,         1055,    1.304058,     28.9611
    971,  963.00, 3935.00,  770.00,         1013,    1.002104,     29.7457
    971,  963.00, 3935.00,  770.00,         1000,   -0.685097,     29.7457
    971,  963.00, 3935.00,  770.00,         1054,   -0.373735,     29.7457
    972,  907.00, 3939.40,  769.40,         1135,    0.202423,     29.7308
    973,  938.00, 3940.00,  770.00,         1069,    0.321799,     30.0435
    973,  938.00, 3940.00,  770.00,          974,   -1.455155,     30.0435
    974,  938.00, 3944.00,  770.00,         1069,    0.576542,     30.1121
    975,  923.00, 3946.00,  770.00,         1105,    0.293956,     29.9875
    975,  923.00, 3946.00,  770.00,          985,    0.079153,     29.9875
    976,  888.67, 3947.33,  769.67,         1034,    4.389900,     29.2471
    976,  888.67, 3947.33,  769.67,         1056,    1.322826,     29.2471
    977,  957.17, 3981.50,  769.50,          978,    2.115142,     30.2480
    977,  957.17, 3981.50,  769.50,         1031,    3.071554,     30.2480
    977,  957.17, 3981.50,  769.50,          987,    0.364917,     30.2480
    978,  954.00, 3985.00,  770.00,          979,   -0.453134,     30.1296
    978,  954.00, 3985.00,  770.00,         1043,    2.568271,     30.1296
    979,  952.00, 3987.00,  770.00,         1083,    3.811295,     30.1344
    980,  935.00, 3993.00,  770.00,         1008,    1.316799,     30.1535
    980,  935.00, 3993.00,  770.00,         1082,    0.997782,     30.1535
    981,  884.67, 3998.33,  769.67,         1049,    0.303254,     29.7088
    981,  884.67, 3998.33,  769.67,         1047,    0.750033,     29.7088
    982,  953.67, 4002.33,  769.33,         1009,    0.614965,     29.7391
    983,  924.75, 4003.75,  769.00,         1050,    2.580829,     30.3884
    984,  916.00, 3920.50,  769.75,          995,    0.524981,     29.2684
    984,  916.00, 3920.50,  769.75,         1011,    0.756223,     29.2684
    984,  916.00, 3920.50,  769.75,         1149,    1.771756,     29.2684
    985,  919.00, 3947.00,  771.00,         1071,    1.323964,     29.9675
    986,  932.00, 3952.00,  771.00,         1091,    0.573248,     30.2075
    987,  950.00, 3974.00,  771.00,         1006,   -0.265164,     30.2029
    987,  950.00, 3974.00,  771.00,         1030,    0.630080,     30.2029
    988,  975.00, 3978.00,  771.00,         1077,    2.424606,     30.3559
    989,  901.00, 3988.00,  771.00,         1081,   -0.044808,     29.6655
    989,  901.00, 3988.00,  771.00,         1084,    0.171405,     29.6655
    990,  976.67, 3999.33,  771.00,         1019,   -4.709590,     29.0500
    991,  906.00, 4003.00,  771.00,         1048,   -0.124293,     30.1078
    991,  906.00, 4003.00,  771.00,         1021,    1.205327,     30.1078
    992,  891.00, 3910.00,  772.00,         1010,    0.703428,     28.9744
    993,  904.00, 3910.00,  772.00,         1032,   -0.263354,     29.1496
    994,  931.25, 3909.25,  772.00,         1062,    1.343942,     29.2952
    994,  931.25, 3909.25,  772.00,         1052,   -1.770712,     29.2952
    995,  927.00, 3919.00,  770.57,         1053,    6.288657,     28.9195
    995,  927.00, 3919.00,  770.57,         1024,   -1.959927,     28.9195
    995,  927.00, 3919.00,  770.57,          997,   -1.297258,     28.9195
    996,  969.00, 3926.00,  772.00,         1103,    0.521887,     29.7618
    997,  928.00, 3928.00,  772.00,         1118,    0.081447,     29.6295
    998,  941.00, 3931.00,  772.00,         1026,    3.673611,     29.9179
    999,  975.00, 3933.00,  772.00,         1150,    1.128250,     29.5497
    999,  975.00, 3933.00,  772.00,         1013,   -0.183694,     29.5497
   1000,  961.00, 3938.00,  772.00,         1035,   -0.694344,     29.7791
   1000,  961.00, 3938.00,  772.00,         1054,    0.009248,     29.7791
   1001,  974.00, 3945.00,  772.00,         1067,    1.417813,     29.6774
   1001,  974.00, 3945.00,  772.00,         1036,   -1.417812,     29.6774
   1002,  918.00, 3956.00,  772.00,         1003,   -0.047373,     29.9745
   1002,  918.00, 3956.00,  772.00,         1027,    0.915525,     29.9745
   1003,  921.67, 3957.33,  771.67,         1138,    0.508960,     29.9856
   1004,  892.75, 3961.00,  770.75,         1057,    0.278881,     29.8225
   1004,  892.75, 3961.00,  770.75,         1039,    6.260989,     29.8225
   1005,  971.00, 3963.00,  772.00,         1037,    0.716110,     30.2648
   1005,  971.00, 3963.00,  772.00,         1075,    0.318893,     30.2648
   1006,  945.50, 3976.17,  770.50,         1043,    0.799704,     30.2824
   1006,  945.50, 3976.17,  770.50,         1076,    0.772370,     30.2824
   1007,  962.00, 3995.25,  771.25,         1031,   -1.932085,     29.6223
   1007,  962.00, 3995.25,  771.25,         1160,    2.103014,     29.6223
   1007,  962.00, 3995.25,  771.25,         1019,    2.480509,     29.6223
   1008,  936.33, 3998.33,  771.33,         1020,    2.600251,     30.1257
   1009,  953.00, 4003.00,  772.00,         1212,    0.614968,     29.7327
   1010,  894.00, 3912.00,  773.00,         1063,    0.966785,     28.9434
   1011,  913.00, 3918.00,  773.00,         1032,    3.354104,     29.2231
   1012,  917.50, 3932.50,  772.50,         1135,    0.579935,     29.6375
   1012,  917.50, 3932.50,  772.50,         1065,    0.405388,     29.6375
   1013,  972.00, 3939.00,  773.00,         1067,    0.818410,     29.6241
   1014,  938.00, 3958.00,  773.00,         1040,    5.271280,     30.1609
   1015,  910.67, 3980.33,  771.50,         1079,    0.383369,     30.0866
   1015,  910.67, 3980.33,  771.50,         1017,   -0.209320,     30.0866
   1015,  910.67, 3980.33,  771.50,         1080,    2.996924,     30.0866
   1016,  920.00, 3984.00,  773.00,         1017,   -0.156152,     30.0916
   1016,  920.00, 3984.00,  773.00,         1044,    0.780909,     30.0916
   1017,  912.00, 3987.00,  772.00,         1048,   -0.041448,     30.1718
   1018,  899.00, 4000.00,  772.50,         1101,    2.230999,     29.7578
   1018,  899.00, 4000.00,  772.50,         1021,   -1.205329,     29.7578
   1019,  972.60, 3999.60,  772.20,         1051,    0.880632,     29.2860
   1020,  939.50, 4000.50,  773.00,         1114,    0.443245,     29.9973
   1020,  939.50, 4000.50,  773.00,         1100,    2.157006,     29.9973
   1022,  883.67, 3913.67,  773.67,         1199,    0.280370,     28.9446
   1023,  977.33, 3915.67,  773.33,         1115,    1.031390,     29.5478
   1024,  923.33, 3917.67,  773.67,         1065,   -0.615984,     29.0346
   1024,  923.33, 3917.67,  773.67,         1062,   -1.343944,     29.0346
   1025,  894.00, 3928.00,  774.00,         1064,    7.904031,     29.2308
   1026,  942.00, 3930.00,  774.00,         1066,    1.348607,     29.8118
   1026,  942.00, 3930.00,  774.00,         1131,    2.325004,     29.8118
   1027,  916.00, 3958.00,  774.00,         1038,    0.330868,     29.9371
   1027,  916.00, 3958.00,  774.00,         1107,    0.584656,     29.9371
   1028,  907.00, 3961.67,  773.67,         1123,    2.075000,     29.8699
   1028,  907.00, 3961.67,  773.67,         1038,    0.363010,     29.8699
   1029,  942.50, 3962.50,  773.50,         1108,    2.202615,     30.1260
   1029,  942.50, 3962.50,  773.50,         1093,    3.658861,     30.1260
   1029,  942.50, 3962.50,  773.50,         1040,   -0.630788,     30.1260
   1030,  949.67, 3971.67,  773.67,         1058,    0.237814,     30.0691
   1030,  949.67, 3971.67,  773.67,         1108,    0.392266,     30.0691
   1031,  966.50, 3987.75,  772.75,         1099,    1.139468,     29.8245
   1032,  911.00, 3916.00,  775.00,         1129,    3.090751,     29.1798
   1033,  951.62, 3928.50,  773.88,         1066,    0.312131,     29.7824
   1033,  951.62, 3928.50,  773.88,         1086,    1.827739,     29.7824
   1033,  951.62, 3928.50,  773.88,         1087,   -0.321915,     29.7824
   1034,  887.00, 3942.00,  775.00,         1088,   -1.347734,     28.8473
   1034,  887.00, 3942.00,  775.00,         1068,    5.737635,     28.8473
   1035,  962.67, 3941.33,  774.67,         1070,   -0.897966,     29.8166
   1035,  962.67, 3941.33,  774.67,         1087,    0.203625,     29.8166
   1036,  973.00, 3952.00,  775.00,         1037,   -0.716111,     29.8058
   1036,  973.00, 3952.00,  775.00,         1121,   -0.701699,     29.8058
